name,achievements,genre,mature_content,original_price,totalComments,posProp,free,discount,multi_player,trading_cards,online,controller,cloud,totalLan,English,Chinese,Russian,Spanish,Portuguese,German,review
RAZED,42,Action,False,11.99,13,69,False,Zero,False,False,False,True,True,7,True,True,True,False,True,False,True
Air Combat Arena,3,Action,False,0.99,18,66,False,Zero,True,False,False,True,False,2,True,True,False,False,False,False,True
GoatPunks,63,Action,False,9.99,13,69,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Demon Peak,46,Action,False,4.99,170,67,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Clash of the Monsters,0,Action,False,0.0,345,50,True,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
Lost Saga NA,68,Action,False,0.0,697,59,True,Zero,True,True,False,False,False,1,True,False,False,False,False,False,True
Men of Valor,0,Action,False,9.99,208,68,False,Zero,True,False,False,False,False,6,True,False,True,False,False,True,True
Tile Battle,10,Action,False,7.99,10,51,False,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
DimensionsVS,0,Action,False,0.0,110,64,True,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Zap Zap Zombie Cats,15,Action,False,0.0,43,62,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
CROSS X CARROT,0,Action,False,0.0,11,63,True,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
Abstractanoid,6,Action,False,1.99,28,67,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
CityBattle | Virtual Earth,6,Action,False,0.0,1352,67,True,Zero,True,False,True,False,False,2,True,False,True,False,False,False,True
Sun Blast: Star Fighter,24,Action,False,1.99,496,59,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Scrap,0,Action,False,0.0,46,52,True,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
Scourge: Outbreak,43,Action,False,5.99,187,65,False,Zero,True,True,False,True,True,8,True,False,True,True,False,True,True
Block Story™,35,Action,False,2.99,352,65,False,Zero,False,False,False,True,False,13,True,True,True,True,True,True,True
Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,0,Action,False,19.99,26,50,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Legendary,0,Action,False,1.99,1649,53,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Hide & Hold Out - H2o,1,Action,False,17.99,481,54,False,Zero,True,True,True,False,False,2,True,False,False,False,False,False,True
Exile's End,11,Action,False,9.99,39,66,False,Zero,False,True,False,True,True,2,True,False,True,False,False,False,True
Toy Odyssey: The Lost and Found,74,Action,False,14.99,121,67,False,Zero,False,True,False,True,True,3,True,True,False,False,False,False,True
Prospekt,0,Action,True,9.99,1099,60,False,Zero,False,True,False,False,False,5,True,False,True,True,False,True,True
Metin2 - Rising Hero Pack,0,Action,False,0.0,42,69,True,Zero,True,True,True,False,False,16,True,False,True,True,False,True,True
AXIOM SOCCER,0,Action,False,0.0,212,68,True,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Hydrophobia: Prophecy,13,Action,False,4.99,1724,60,False,Zero,False,False,False,True,True,8,True,False,False,True,False,True,True
Death Rally,87,Action,False,9.99,389,69,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
Hired Ops,17,Action,False,9.99,1989,54,False,Zero,True,True,True,False,True,2,True,False,True,False,False,False,True
Total War: WARHAMMER - Call of the Beastmen,0,Action,True,18.99,1160,58,False,Zero,True,True,False,False,False,11,True,False,True,True,True,True,True
METAL GEAR SOLID V: THE PHANTOM PAIN - Sneaking Suit (Naked Snake),0,Action,False,0.99,158,60,False,Zero,True,True,False,True,True,8,True,False,True,True,True,True,True
METAL GEAR SOLID V: THE PHANTOM PAIN - Tuxedo,0,Action,False,0.99,63,68,False,Zero,True,True,False,True,True,8,True,False,True,True,True,True,True
METAL GEAR SOLID V: THE PHANTOM PAIN - Western Tack,0,Action,False,0.99,26,53,False,Zero,True,True,False,True,True,8,True,False,True,True,True,True,True
METAL GEAR SOLID V: THE PHANTOM PAIN - Parade Tack,0,Action,False,0.99,28,60,False,Zero,True,True,False,True,True,8,True,False,True,True,True,True,True
BioShock™ Remastered,65,Action,False,19.99,10506,63,False,Zero,False,False,False,True,True,7,True,True,False,True,False,True,True
BioShock™ 2 Remastered,53,Action,True,19.99,4372,50,False,Zero,False,False,False,True,True,7,True,True,False,True,False,True,True
"Total War Saga: THRONES OF BRITANNIA - Blood, Sweat and Spears",0,Action,True,2.99,166,59,False,Zero,True,False,False,False,False,13,True,True,True,True,True,True,True
How To Survive: Third Person Standalone,27,Action,False,9.99,1032,55,False,Zero,False,True,False,True,True,7,True,False,True,True,False,True,True
The Desolation of Mordor Story Expansion,0,Action,True,19.99,200,64,False,Zero,False,True,False,True,False,13,True,True,True,True,True,True,True
Vinyl,10,Action,False,0.0,262,58,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
36 Fragments of Midnight,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
HoD: On open seas,20,Action,False,0.99,10,51,False,Zero,True,True,True,False,True,1,True,False,False,False,False,False,True
Fapic,0,Action,False,4.99,10,50,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
"Warhammer 40,000: Eternal Crusade - Zealot Weapon Pack",0,Action,True,19.99,10,51,False,Zero,True,True,True,True,False,7,True,False,True,True,True,True,True
Outpost Zero,0,Action,False,19.99,287,68,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
ELE BLAZE,28,Action,False,3.99,10,51,False,Zero,False,False,False,False,False,3,True,True,False,False,False,False,True
HikeJam,23,Action,True,4.99,10,51,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Pi,0,Action,False,4.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Light of Mine,0,Action,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Cardboard Wars Repacked,9,Action,True,8.99,10,51,False,Zero,True,False,True,False,True,2,True,False,False,False,False,True,True
San Matias - Mafia City,0,Action,False,1.99,10,51,False,Zero,False,False,False,True,False,2,True,False,False,True,False,False,True
Divide,13,Action,False,19.99,10,51,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
LIBERTY VR,0,Action,False,7.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Underdone,8,Action,False,4.99,10,51,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Equalizer,18,Action,False,1.99,16,62,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
Alien Shooter: Revisited,0,Action,False,4.99,148,64,False,Zero,False,True,False,False,False,2,True,False,True,False,False,False,True
Fallout New Vegas: Dead Money,0,Action,False,4.99,1417,64,False,Zero,False,False,False,True,True,5,True,False,False,True,False,True,True
Astro Tripper,8,Action,False,4.99,15,66,False,Zero,False,False,False,True,False,5,True,False,False,True,False,True,True
Prototype 2 RADNET Access Pack,0,Action,False,9.99,45,64,False,Zero,False,False,False,False,False,5,True,False,False,True,False,True,True
Yar's Revenge,12,Action,False,9.99,35,57,False,Zero,True,False,False,True,False,3,True,False,False,False,False,True,True
Batman Arkham City: Nightwing Bundle,0,Action,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
C64 & AMIGA Classix Remakes Sixpack,0,Action,False,5.99,10,51,False,Zero,False,False,False,True,True,2,True,False,False,False,False,True,True
Steel Punk Ball,0,Action,False,1.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Undercity,57,Action,False,5.99,10,51,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Biodrone Battle,0,Action,False,1.99,223,51,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Urban Trial Playground,23,Action,False,6.99,28,64,False,Zero,True,False,False,True,True,11,True,True,True,True,True,True,True
Viking: Battle for Asgard,50,Action,False,14.99,715,52,False,Zero,False,False,False,False,False,7,True,False,True,True,False,True,True
ProtoGalaxy,33,Action,False,0.0,52,57,True,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
Rumble Arena,0,Action,False,0.0,20,65,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Kill to Collect,57,Action,False,9.99,103,69,False,Zero,True,True,False,True,True,5,True,False,False,True,False,True,True
Wooden Sen'SeY,21,Action,False,9.99,26,69,False,Zero,False,True,False,True,True,6,True,False,False,True,False,True,True
Groundless,0,Action,False,14.99,10,51,False,Zero,True,False,False,True,False,1,True,False,False,False,False,False,True
Middle-earth™: Shadow of War™ Expansion Pass,0,Action,True,29.99,115,69,False,Zero,False,True,False,True,True,13,True,True,True,True,True,True,True
Kitty Rescue,0,Action,False,0.99,14,64,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Drake of the 99 Dragons,0,Action,False,6.99,29,62,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Prime World,0,Action,False,0.0,3351,58,True,Zero,True,True,False,False,False,4,True,False,True,False,False,True,True
Traffic Cop,25,Action,False,8.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
National Rugby Manager,0,Action,False,18.99,23,65,False,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
Archers,3,Action,False,9.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
DoubleTap,0,Action,False,4.99,14,64,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Pain of War,20,Action,False,0.0,58,58,True,Zero,False,False,False,True,False,3,True,False,False,True,False,False,True
Sexy Serial Killer,4,Action,True,2.99,63,50,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Great War 1914,0,Action,False,0.99,19,52,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Dungeon Rustlers,20,Action,False,4.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
THE KING OF FIGHTERS '97 GLOBAL MATCH,18,Action,False,9.99,259,58,False,Zero,True,False,True,True,False,4,True,False,False,True,True,False,True
Flash Point - Online FPS,6,Action,False,0.0,26,61,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Downtown Drift,4,Action,False,3.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Next Hero,77,Action,False,9.99,26,69,False,Zero,False,False,False,True,True,6,True,False,True,False,False,True,True
StarMade,0,Action,False,14.99,1931,68,False,Zero,True,False,True,True,False,9,True,False,True,True,True,True,True
Dungeon Fighter Online: Beginner Pack,0,Action,False,4.99,18,61,False,Zero,True,True,True,True,False,1,True,False,False,False,False,False,True
Minimum,7,Action,False,0.0,3144,58,True,Zero,True,True,False,True,False,1,True,False,False,False,False,False,True
Super Hardcore,21,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Prime Arena,0,Action,False,0.0,35,62,True,Zero,True,True,True,False,False,2,True,False,True,False,False,False,True
Conqueror's Blade - 1-day Premium Account Gift,0,Action,False,0.0,45,57,True,Zero,True,False,True,False,False,4,True,False,False,True,False,True,True
BowMage,0,Action,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Space of Darkness,10,Action,False,0.0,64,50,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
MINE!,0,Action,False,0.0,12,66,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Lightspeed Frontier,19,Action,False,14.99,31,67,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Sandstorm,0,Action,False,5.99,10,51,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Warpin: Creation (VR),0,Action,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Skyway,0,Action,False,5.99,10,51,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Bloodlines of Prima,0,Action,False,4.99,11,63,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Medieval Story,7,Action,False,12.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Demon Hunter,0,Action,False,19.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Disdoored,38,Action,False,19.99,27,55,False,Zero,False,False,True,False,True,9,True,True,True,True,True,True,True
Dying Light: Bad Blood,0,Action,True,19.99,952,67,False,Zero,True,False,True,True,False,13,True,True,True,True,True,True,True
Dolla World,21,Action,False,3.99,10,51,False,Zero,False,False,False,False,True,2,True,True,False,False,False,False,True
Orcz Evolve VR,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Wand Wars VR,22,Action,False,14.99,10,51,False,Zero,False,False,False,False,True,2,True,True,False,False,False,False,True
Naval Action - Prolific Forger,0,Action,False,19.99,18,55,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Alien Crusader,0,Action,False,0.0,52,61,True,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
猎人物语,33,Action,False,1.99,86,65,False,Zero,False,False,False,False,True,2,True,True,False,False,False,False,True
HORDE ATTACK,0,Action,False,8.99,10,51,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
Redneck Deer Huntin',0,Action,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Ruzh Delta Z,0,Action,False,0.0,526,61,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
TEOT - The End OF Tomorrow,1,Action,False,3.99,12,50,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
Techwars: Global Conflict,50,Action,False,0.0,195,68,True,Zero,True,True,True,False,False,3,True,False,True,False,False,True,True
Rocket League® - MLB Fan Pack,0,Action,False,2.99,24,58,False,Zero,True,True,False,True,True,12,True,False,True,True,False,True,True
World of Warships - Huanghe Pack,0,Action,False,9.99,10,51,False,Zero,True,False,True,False,False,17,True,True,True,True,True,True,True
青蛙跳模拟器,14,Action,False,0.99,62,66,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
DOA6 Deluxe Costume Set,0,Action,False,34.99,10,51,False,Zero,True,False,True,True,True,10,True,True,True,True,False,True,True
青蛙跳模拟器 - 跳台皮肤包,0,Action,False,0.0,10,51,True,Zero,True,False,True,False,False,2,True,True,False,False,False,False,True
DOA6 Happy Wedding Costume Vol.2 Set,0,Action,True,19.99,13,69,False,Zero,True,False,True,True,True,10,True,True,True,True,False,True,True
Naval Action - L'Hermione,0,Action,False,29.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
DEAD OR ALIVE 6: Core Fighters - Female Fighters Set,0,Action,True,39.99,10,51,False,Zero,True,False,True,True,True,10,True,True,True,True,False,True,True
EVIL POSSESSION,19,Action,False,0.99,44,50,False,Zero,False,False,False,True,False,8,True,True,True,True,True,True,True
Conan Exiles - Year 2 Season Pass,0,Action,True,29.99,39,53,False,Zero,True,True,True,True,False,12,True,True,True,True,True,True,True
Double Dragon IV,29,Action,False,6.99,489,63,False,Zero,True,False,False,True,False,6,True,True,False,False,False,False,True
KUMACURE,0,Action,False,4.99,10,51,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,True
Skywalk,11,Action,False,0.99,10,51,False,Zero,False,False,False,True,False,2,True,False,True,False,False,False,True
Dark Blood,77,Action,False,6.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Most Correct Football Simulator,0,Action,False,0.99,13,53,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Primitive+ ARK Total Conversion,0,Action,False,0.0,2138,65,True,Zero,True,False,False,True,True,21,True,True,True,True,True,True,True
DRAGON BALL XENOVERSE 2 - Super Pack 2,0,Action,False,7.99,78,56,False,Zero,True,False,True,True,True,12,True,True,True,True,True,True,True
Clockwork,23,Action,False,2.99,23,56,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
TAIKER,12,Action,False,4.99,28,60,False,Zero,False,True,False,True,True,4,True,True,False,False,False,False,True
Mafia III: Season Pass,0,Action,True,29.99,103,62,False,Zero,False,True,False,True,False,13,True,True,True,True,True,True,True
Voidrunner,47,Action,False,9.99,68,67,False,Zero,True,True,True,True,False,5,True,True,True,True,False,False,True
Guardian war VR,0,Action,False,9.99,10,51,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
Lonely Skies,0,Action,False,0.0,10,51,True,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Day of Destruction,6,Action,False,14.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Batla,61,Action,False,0.0,2892,58,True,Zero,True,True,False,False,False,3,True,False,True,False,False,False,True
God Mode,25,Action,False,0.0,1552,69,True,Zero,True,True,False,True,False,6,True,False,True,True,False,True,True
The Rare Nine,42,Action,True,1.99,10,50,False,Zero,False,False,False,True,False,2,True,False,True,False,False,False,True
Zanshin,0,Action,False,5.99,12,58,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Mortal Kombat 11 Kombat Pack,0,Action,True,39.99,76,69,False,Zero,True,False,True,False,False,12,True,True,True,True,True,True,True
FIRST STEAM GAME VHS - COLOR RETRO RACER : MILES CHALLENGE,36,Action,False,0.0,49,57,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
KurtzPel - Starter Pack,0,Action,False,2.99,105,57,False,Zero,True,False,True,True,False,10,True,True,True,True,True,True,True
Armadusa,0,Action,False,0.0,19,68,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
BattleRush - Heavy Tanks DLC,0,Action,False,2.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
BattleRush - Imperial Japanese Army DLC,0,Action,False,3.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
DRAGON BALL XENOVERSE 2 - Extra DLC Pack 1,0,Action,False,9.99,47,61,False,Zero,True,False,True,True,True,12,True,True,True,True,True,True,True
Zorbit's Orbits,7,Action,False,0.99,12,66,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
RAID: World War II,82,Action,False,19.99,1427,53,False,Zero,True,True,True,True,False,7,True,True,True,True,False,True,True
Eseapner,0,Action,False,9.99,10,51,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
KungFu Town VR,0,Action,False,12.99,17,52,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
The adventure of Kroos,30,Action,False,8.99,14,57,False,Zero,False,False,False,True,False,3,True,True,False,False,False,False,True
Yakuza Kiwami 2 - Clan Creator Bundle,0,Action,True,9.99,12,50,False,Zero,False,True,False,True,True,2,True,False,False,False,False,False,True
Gekido Kintaro's Revenge,21,Action,False,9.99,13,69,False,Zero,True,False,False,True,True,5,True,False,False,True,False,True,True
BATTLETECH Urban Warfare,0,Action,False,19.99,66,56,False,Zero,True,True,True,False,True,4,True,False,True,False,False,True,True
stein.world,0,Action,False,0.0,169,57,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Tom Clancy's Rainbow Six® Siege - Pro League Kaid Set,0,Action,True,7.99,10,51,False,Zero,True,True,False,True,False,15,True,True,True,True,True,True,True
Haramatia,3,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
ZIC – Zombies in City,50,Action,True,4.99,10,51,False,Zero,False,False,False,False,True,2,True,False,True,False,False,False,True
DESPOILER,0,Action,False,9.99,15,60,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Injustice™ 2 - Fighter Pack 3,0,Action,False,19.99,20,65,False,Zero,True,True,True,True,True,8,True,False,True,True,True,True,True
Primal Reign,0,Action,False,0.0,42,66,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Zombie Kill,0,Action,False,13.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Zanzarah: The Hidden Portal,0,Action,False,7.99,427,66,False,Zero,False,False,False,False,False,2,True,False,False,False,False,True,True
HITMAN™ - GOTY Legacy Pack Upgrade,0,Action,True,9.99,14,57,False,Zero,False,False,False,False,False,8,True,False,True,True,True,True,True
The Cursed Tower,0,Action,False,0.0,81,61,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
World War Party: Game Of Trump,0,Action,True,0.0,32,62,True,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Stripper Anya™ 2 X-MiGuFighters,0,Action,True,9.99,12,58,False,Zero,True,False,False,True,True,1,True,False,False,False,False,False,True
Astroe,0,Action,False,0.0,10,51,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Epic Royal,0,Action,True,0.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Arma 3 Tac-Ops Mission Pack,0,Action,False,5.99,346,50,False,Zero,False,True,False,True,False,14,True,True,True,True,True,True,True
Monstrous,32,Action,False,14.99,10,51,False,Zero,True,False,True,True,False,2,True,False,False,False,False,False,True
The Apartment,17,Action,False,0.0,16,56,True,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Mahluk:Dark Demon,10,Action,False,1.99,70,67,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Chasm,20,Action,False,19.99,523,67,False,Zero,False,True,False,True,True,7,True,False,False,False,True,True,True
Worlds Adrift,0,Action,False,0.0,3214,65,True,Zero,True,True,True,False,False,1,True,False,False,False,False,False,True
River City Super Sports Challenge ~All Stars Special~,46,Action,False,19.99,509,67,False,Zero,True,True,True,True,True,4,True,True,False,False,False,False,True
HeartZ: Co-Hope Puzzles,29,Action,False,9.99,10,51,False,Zero,False,False,False,True,True,6,True,False,False,True,True,True,True
Awe of Despair,0,Action,False,7.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
LVL99: AxeRage,31,Action,False,9.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Verzaken! VR Adventure,0,Action,False,1.99,10,51,False,Zero,False,False,False,True,False,5,True,True,True,True,False,True,True
全民王者,0,Action,False,1.99,10,60,False,Zero,True,False,True,False,False,2,True,True,False,False,False,False,True
Wonky Ship,12,Action,False,0.0,40,62,True,Zero,True,False,True,False,True,11,True,True,True,True,True,True,True
Time Killers: CatchOut,0,Action,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
The Godbeast,0,Action,False,12.99,10,51,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Mount & Blade: Warband - Viking Conquest Reforged Edition,0,Action,False,14.99,3843,69,False,Zero,True,False,False,True,False,6,True,True,False,True,False,True,True
"Warhammer 40,000: Deathwatch - Enhanced Edition",66,Action,False,14.99,511,64,False,Zero,False,True,False,False,True,6,True,False,True,True,False,True,True
DEAD OR ALIVE 5 Last Round: Core Fighters Story Mode,0,Action,False,14.99,12,58,False,Zero,True,False,False,True,False,8,True,False,False,True,False,True,True
SuperTrucks Offroad,0,Action,False,9.99,21,57,False,Zero,True,False,True,True,False,6,True,False,True,True,True,True,True
Zombie Vikings: Stab-a-thon,0,Action,False,0.0,43,67,True,Zero,True,False,False,True,True,7,True,False,True,True,False,True,True
Bike Dash Excite!,0,Action,False,0.0,28,53,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Xenon Valkyrie,18,Action,False,9.99,85,67,False,Zero,False,True,False,True,True,5,True,False,False,True,False,True,True
Foxyland 2,12,Action,False,5.99,10,51,False,Zero,True,False,False,True,False,7,True,False,True,True,False,True,True
Tiny Troopers 2,20,Action,False,5.99,13,61,False,Zero,False,False,False,True,True,10,True,True,False,True,True,True,True
The Swindle,15,Action,False,14.99,339,63,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Einar,0,Action,False,0.0,1394,61,True,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Assault Suit Leynos,35,Action,False,19.99,71,67,False,Zero,False,False,False,True,False,5,True,False,False,True,False,True,True
RedEyes 赤瞳之勋,41,Action,False,2.99,32,68,False,Zero,False,False,False,True,True,2,True,True,False,False,False,False,True
TankVR,26,Action,False,0.0,20,60,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Tank Brawl,0,Action,False,4.99,20,65,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Hardy Only One,7,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Haegemonia: Legions of Iron,0,Action,False,4.99,33,54,False,Zero,True,False,False,False,False,5,True,False,False,True,False,True,True
Haegemonia: The Solon Heritage,0,Action,False,4.99,56,60,False,Zero,True,False,False,False,False,5,True,False,False,True,False,True,True
BLIK,13,Action,False,4.99,19,63,False,Zero,False,False,False,True,False,2,True,False,True,False,False,False,True
Last Salvo,0,Action,False,5.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
My Loved Heart,20,Action,False,0.99,24,66,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
Cosmic Trail,20,Action,False,4.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Injustice™ 2 - Raiden,0,Action,False,5.99,10,51,False,Zero,True,True,True,True,True,8,True,False,True,True,True,True,True
Schatte ～The Witch and the Fake Shadow～ / 魔女と偽りの影,0,Action,False,2.99,15,66,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,True
Black & White Bushido,12,Action,False,12.99,122,68,False,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Chickens Madness,0,Action,False,6.99,11,54,False,Zero,True,False,False,True,True,1,True,False,False,False,False,False,True
Bit Bullet,19,Action,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Drifter,0,Action,False,11.99,157,66,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Speedball 2 HD,22,Action,False,9.99,229,69,False,Zero,True,True,False,True,True,7,True,False,True,True,True,True,True
Heavy Fire: Afghanistan,27,Action,False,2.99,84,60,False,Zero,False,True,False,True,True,5,True,False,False,True,False,True,True
Project Mercury,3,Action,False,2.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Robotpencil Presents: Design with Confidence,0,Action,False,4.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Robotpencil Presents: Lines to Painting,0,Action,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Let's Play,0,Action,False,3.99,10,51,False,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
Megamagic: Wizards of the Neon Age,41,Action,False,9.99,18,55,False,Zero,False,True,False,True,True,5,True,False,False,True,False,True,True
Tom Clancy's The Division™ - Season Pass,0,Action,False,39.99,807,57,False,Zero,True,True,False,False,False,18,True,True,False,True,True,True,True
Call of Duty: Black Ops III - Multiplayer Starter Pack,0,Action,False,14.99,83,61,False,Zero,True,False,False,True,False,11,True,True,True,True,True,True,True
Medieval Blocks - Substance Designer Tutorial,0,Action,False,5.99,24,62,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Orn the tiny forest sprite,0,Action,False,8.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Turret Sector,0,Action,False,5.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
GAROU: MARK OF THE WOLVES,10,Action,False,9.99,137,56,False,Zero,True,False,True,True,True,6,True,False,False,True,False,True,True
Space Survivors Shooter,0,Action,True,4.99,10,51,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Life is Feudal: MMO. Pagan Starter Pack,0,Action,False,29.99,56,55,False,Zero,True,False,True,False,False,11,True,True,True,False,True,True,True
The Seven Stages,3,Action,False,11.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
PRE:ONE,0,Action,False,9.99,11,54,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
